"dept_CODE","municipality","year","Population_1993","victims__UR","cum_victims_UR","displaced_AS","cum_displaced_AS","displaced_CODHES","cum_displaced_CODHES","displaced_RUV","cum_displaced_RUV","displaced_CEDE","cum_displaced_CEDE","displaced_JYP","cum_displaced_JYP","number_dept","province","province_code"
23,23090,2009,13207,0,2,45,1829,16,294,125,2326,0,760,64,1306,"CORDOBA","COSTANERA",60
23,23090,2010,13207,0,2,45,1874,47,341,162,2488,0,760,57,1363,"CORDOBA","COSTANERA",60
23,23090,2011,13207,0,2,57,1931,17,358,180,2668,0,760,97,1460,"CORDOBA","COSTANERA",60
23,23090,2012,13207,0,2,0,1931,18,376,153,2821,0,760,26,1486,"CORDOBA","COSTANERA",60
23,23162,1996,73649,0,0,0,0,0,0,16,16,0,0,9,9,"CORDOBA","SINU MEDIO",63
23,23162,1997,73649,0,0,43,43,72,72,6,22,6,6,3,12,"CORDOBA","SINU MEDIO",63
23,23162,1998,73649,0,0,21,64,4,76,42,64,5,11,27,39,"CORDOBA","SINU MEDIO",63
23,23162,1999,73649,0,0,11,75,115,191,23,87,8,19,17,56,"CORDOBA","SINU MEDIO",63
23,23162,2000,73649,0,0,20,95,20,211,38,125,5,24,24,80,"CORDOBA","SINU MEDIO",63
23,23162,2001,73649,0,0,56,151,185,396,65,190,51,75,60,140,"CORDOBA","SINU MEDIO",63
23,23162,2002,73649,0,0,68,219,833,1229,96,286,55,130,85,225,"CORDOBA","SINU MEDIO",63
23,23162,2003,73649,2,2,34,253,27,1256,66,352,26,156,54,279,"CORDOBA","SINU MEDIO",63
23,23162,2004,73649,4,6,27,280,19,1275,61,413,29,185,33,312,"CORDOBA","SINU MEDIO",63
23,23162,2005,73649,0,6,79,359,37,1312,131,544,67,252,92,404,"CORDOBA","SINU MEDIO",63
23,23162,2006,73649,0,6,50,409,156,1468,82,626,47,299,67,471,"CORDOBA","SINU MEDIO",63
23,23162,2007,73649,0,6,74,483,222,1690,99,725,67,366,79,550,"CORDOBA","SINU MEDIO",63
23,23162,2008,73649,0,6,47,530,91,1781,78,803,37,403,58,608,"CORDOBA","SINU MEDIO",63
23,23162,2009,73649,0,6,65,595,56,1837,84,887,7,410,76,684,"CORDOBA","SINU MEDIO",63
23,23162,2010,73649,0,6,41,636,53,1890,67,954,0,410,50,734,"CORDOBA","SINU MEDIO",63
23,23162,2011,73649,2,8,31,667,112,2002,95,1049,0,410,46,780,"CORDOBA","SINU MEDIO",63
23,23162,2012,73649,0,8,0,667,118,2120,88,1137,0,410,17,797,"CORDOBA","SINU MEDIO",63
23,23168,1996,12452,0,0,0,0,0,0,0,0,0,0,0,0,"CORDOBA","BAJO SINU",59
23,23168,1997,12452,0,0,24,24,6,6,6,6,0,0,0,0,"CORDOBA","BAJO SINU",59
23,23168,1998,12452,0,0,11,35,0,6,30,36,0,0,12,12,"CORDOBA","BAJO SINU",59
23,23168,1999,12452,0,0,22,57,60,66,36,72,16,16,30,42,"CORDOBA","BAJO SINU",59
23,23168,2000,12452,0,0,22,79,0,66,35,107,4,20,26,68,"CORDOBA","BAJO SINU",59
23,23168,2001,12452,0,0,15,94,0,66,21,128,10,30,15,83,"CORDOBA","BAJO SINU",59
23,23168,2002,12452,0,0,14,108,0,66,41,169,14,44,20,103,"CORDOBA","BAJO SINU",59
23,23168,2003,12452,1,1,6,114,0,66,9,178,3,47,7,110,"CORDOBA","BAJO SINU",59
23,23168,2004,12452,0,1,14,128,0,66,20,198,14,61,14,124,"CORDOBA","BAJO SINU",59
23,23168,2005,12452,0,1,11,139,0,66,34,232,13,74,24,148,"CORDOBA","BAJO SINU",59
23,23168,2006,12452,0,1,19,158,0,66,32,264,14,88,22,170,"CORDOBA","BAJO SINU",59
23,23168,2007,12452,0,1,24,182,0,66,31,295,23,111,25,195,"CORDOBA","BAJO SINU",59
23,23168,2008,12452,0,1,22,204,0,66,30,325,21,132,24,219,"CORDOBA","BAJO SINU",59
23,23168,2009,12452,0,1,0,204,10,76,4,329,0,132,0,219,"CORDOBA","BAJO SINU",59
23,23168,2010,12452,0,1,0,204,8,84,4,333,0,132,0,219,"CORDOBA","BAJO SINU",59
23,23168,2011,12452,0,1,0,204,0,84,8,341,0,132,0,219,"CORDOBA","BAJO SINU",59
23,23168,2012,12452,0,1,0,204,0,84,16,357,0,132,1,220,"CORDOBA","BAJO SINU",59
23,23182,1996,36997,0,0,0,0,0,0,22,22,0,0,20,20,"CORDOBA","SABANAS",61
23,23182,1997,36997,0,0,79,79,0,0,34,56,22,22,25,45,"CORDOBA","SABANAS",61
23,23182,1998,36997,0,0,29,108,0,0,51,107,8,30,29,74,"CORDOBA","SABANAS",61
23,23182,1999,36997,0,0,13,121,0,0,44,151,6,36,24,98,"CORDOBA","SABANAS",61
23,23182,2000,36997,0,0,41,162,0,0,72,223,19,55,52,150,"CORDOBA","SABANAS",61
23,23182,2001,36997,0,0,53,215,348,348,75,298,54,109,73,223,"CORDOBA","SABANAS",61
23,23182,2002,36997,0,0,41,256,62,410,65,363,31,140,52,275,"CORDOBA","SABANAS",61
23,23182,2003,36997,2,2,23,279,0,410,73,436,18,158,38,313,"CORDOBA","SABANAS",61
23,23182,2004,36997,0,2,31,310,5,415,46,482,24,182,41,354,"CORDOBA","SABANAS",61
23,23182,2005,36997,0,2,54,364,26,441,95,577,51,233,57,411,"CORDOBA","SABANAS",61
23,23182,2006,36997,0,2,44,408,86,527,63,640,35,268,46,457,"CORDOBA","SABANAS",61
23,23182,2007,36997,0,2,26,434,60,587,42,682,19,287,27,484,"CORDOBA","SABANAS",61
23,23182,2008,36997,0,2,67,501,72,659,98,780,40,327,75,559,"CORDOBA","SABANAS",61
23,23182,2009,36997,0,2,11,512,44,703,14,794,0,327,11,570,"CORDOBA","SABANAS",61
23,23182,2010,36997,0,2,5,517,62,765,64,858,0,327,21,591,"CORDOBA","SABANAS",61
23,23182,2011,36997,0,2,5,522,45,810,18,876,0,327,5,596,"CORDOBA","SABANAS",61
23,23182,2012,36997,0,2,0,522,47,857,33,909,0,327,4,600,"CORDOBA","SABANAS",61
23,23189,1996,41613,0,0,0,0,0,0,12,12,0,0,4,4,"CORDOBA","SINU MEDIO",63
23,23189,1997,41613,2,2,28,28,0,0,17,29,5,5,6,10,"CORDOBA","SINU MEDIO",63
23,23189,1998,41613,1,3,12,40,5,5,38,67,5,10,19,29,"CORDOBA","SINU MEDIO",63
23,23189,1999,41613,0,3,12,52,0,5,17,84,8,18,12,41,"CORDOBA","SINU MEDIO",63
23,23189,2000,41613,4,7,13,65,0,5,48,132,8,26,15,56,"CORDOBA","SINU MEDIO",63
23,23189,2001,41613,0,7,30,95,23,28,36,168,28,54,36,92,"CORDOBA","SINU MEDIO",63
23,23189,2002,41613,0,7,49,144,0,28,76,244,42,96,57,149,"CORDOBA","SINU MEDIO",63
23,23189,2003,41613,4,11,27,171,0,28,56,300,20,116,30,179,"CORDOBA","SINU MEDIO",63
23,23189,2004,41613,0,11,28,199,35,63,70,370,19,135,41,220,"CORDOBA","SINU MEDIO",63
23,23189,2005,41613,0,11,81,280,16,79,111,481,64,199,95,315,"CORDOBA","SINU MEDIO",63
23,23189,2006,41613,0,11,77,357,70,149,112,593,68,267,91,406,"CORDOBA","SINU MEDIO",63
23,23189,2007,41613,1,12,50,407,46,195,84,677,46,313,55,461,"CORDOBA","SINU MEDIO",63
23,23189,2008,41613,0,12,45,452,54,249,64,741,30,343,51,512,"CORDOBA","SINU MEDIO",63
23,23189,2009,41613,0,12,50,502,13,262,65,806,4,347,59,571,"CORDOBA","SINU MEDIO",63
23,23189,2010,41613,0,12,16,518,53,315,34,840,0,347,18,589,"CORDOBA","SINU MEDIO",63
23,23189,2011,41613,0,12,9,527,46,361,55,895,0,347,15,604,"CORDOBA","SINU MEDIO",63
23,23189,2012,41613,0,12,0,527,48,409,43,938,0,347,6,610,"CORDOBA","SINU MEDIO",63
23,23300,1996,14796,0,0,0,0,0,0,6,6,0,0,0,0,"CORDOBA","BAJO SINU",59
23,23300,1997,14796,0,0,1,1,86,86,0,6,0,0,0,0,"CORDOBA","BAJO SINU",59
23,23300,1998,14796,0,0,4,5,7,93,6,12,0,0,4,4,"CORDOBA","BAJO SINU",59
23,23300,1999,14796,0,0,6,11,0,93,7,19,0,0,6,10,"CORDOBA","BAJO SINU",59
23,23300,2000,14796,0,0,8,19,0,93,16,35,0,0,8,18,"CORDOBA","BAJO SINU",59
23,23300,2001,14796,0,0,7,26,15,108,13,48,12,12,13,31,"CORDOBA","BAJO SINU",59
23,23300,2002,14796,0,0,22,48,89,197,26,74,19,31,22,53,"CORDOBA","BAJO SINU",59
23,23300,2003,14796,0,0,15,63,0,197,22,96,14,45,16,69,"CORDOBA","BAJO SINU",59
23,23300,2004,14796,0,0,24,87,12,209,41,137,22,67,27,96,"CORDOBA","BAJO SINU",59
23,23300,2005,14796,0,0,0,87,42,251,10,147,0,67,0,96,"CORDOBA","BAJO SINU",59
23,23300,2006,14796,0,0,0,87,14,265,0,147,0,67,0,96,"CORDOBA","BAJO SINU",59
23,23300,2007,14796,0,0,4,91,5,270,4,151,4,71,4,100,"CORDOBA","BAJO SINU",59
23,23300,2008,14796,0,0,6,97,21,291,10,161,3,74,10,110,"CORDOBA","BAJO SINU",59
23,23300,2009,14796,0,0,11,108,39,330,27,188,0,74,14,124,"CORDOBA","BAJO SINU",59
23,23300,2010,14796,0,0,6,114,9,339,8,196,0,74,6,130,"CORDOBA","BAJO SINU",59
23,23300,2011,14796,0,0,4,118,56,395,17,213,0,74,4,134,"CORDOBA","BAJO SINU",59
23,23300,2012,14796,0,0,0,118,59,454,5,218,0,74,0,134,"CORDOBA","BAJO SINU",59
23,23350,1996,11297,0,0,0,0,0,0,0,0,0,0,0,0,"CORDOBA","SAN JORGE",62
23,23350,1997,11297,0,0,19,19,0,0,2,2,1,1,1,1,"CORDOBA","SAN JORGE",62
23,23350,1998,11297,0,0,5,24,0,0,15,17,0,1,8,9,"CORDOBA","SAN JORGE",62
23,23350,1999,11297,0,0,0,24,870,870,0,17,0,1,0,9,"CORDOBA","SAN JORGE",62
23,23350,2000,11297,0,0,0,24,0,870,11,28,0,1,0,9,"CORDOBA","SAN JORGE",62
23,23350,2001,11297,0,0,15,39,0,870,22,50,17,18,15,24,"CORDOBA","SAN JORGE",62
23,23350,2002,11297,0,0,0,39,1022,1892,11,61,0,18,0,24,"CORDOBA","SAN JORGE",62
23,23350,2003,11297,0,0,7,46,0,1892,10,71,7,25,8,32,"CORDOBA","SAN JORGE",62
23,23350,2004,11297,0,0,7,53,76,1968,11,82,10,35,10,42,"CORDOBA","SAN JORGE",62
23,23350,2005,11297,0,0,0,53,150,2118,3,85,0,35,0,42,"CORDOBA","SAN JORGE",62
23,23350,2006,11297,0,0,5,58,154,2272,5,90,5,40,5,47,"CORDOBA","SAN JORGE",62
23,23350,2007,11297,0,0,33,91,162,2434,45,135,24,64,40,87,"CORDOBA","SAN JORGE",62
23,23350,2008,11297,15,15,27,118,111,2545,60,195,26,90,35,122,"CORDOBA","SAN JORGE",62
23,23350,2009,11297,0,15,91,209,120,2665,213,408,0,90,111,233,"CORDOBA","SAN JORGE",62
23,23350,2010,11297,3,18,480,689,652,3317,723,1131,0,90,526,759,"CORDOBA","SAN JORGE",62
23,23350,2011,11297,1,19,251,940,407,3724,648,1779,0,90,410,1169,"CORDOBA","SAN JORGE",62
23,23350,2012,11297,0,19,0,940,256,3980,120,1899,0,90,22,1191,"CORDOBA","SAN JORGE",62
23,23419,1996,14111,0,0,0,0,4,4,40,40,0,0,25,25,"CORDOBA","COSTANERA",60
23,23419,1997,14111,0,0,320,320,81,85,44,84,32,32,34,59,"CORDOBA","COSTANERA",60
23,23419,1998,14111,0,0,12,332,5,90,67,151,7,39,22,81,"CORDOBA","COSTANERA",60
23,23419,1999,14111,0,0,41,373,200,290,84,235,27,66,57,138,"CORDOBA","COSTANERA",60
23,23419,2000,14111,0,0,36,409,0,290,101,336,10,76,48,186,"CORDOBA","COSTANERA",60
23,23419,2001,14111,0,0,78,487,184,474,116,452,50,126,83,269,"CORDOBA","COSTANERA",60
23,23419,2002,14111,0,0,58,545,691,1165,101,553,48,174,72,341,"CORDOBA","COSTANERA",60
23,23419,2003,14111,1,1,38,583,2,1167,85,638,37,211,46,387,"CORDOBA","COSTANERA",60
23,23419,2004,14111,0,1,35,618,24,1191,87,725,32,243,59,446,"CORDOBA","COSTANERA",60
23,23419,2005,14111,1,2,30,648,14,1205,78,803,25,268,40,486,"CORDOBA","COSTANERA",60
23,23419,2006,14111,0,2,57,705,58,1263,123,926,43,311,72,558,"CORDOBA","COSTANERA",60
23,23419,2007,14111,2,4,91,796,33,1296,156,1082,55,366,92,650,"CORDOBA","COSTANERA",60
23,23419,2008,14111,3,7,54,850,63,1359,109,1191,32,398,59,709,"CORDOBA","COSTANERA",60
23,23419,2009,14111,1,8,38,888,42,1401,84,1275,0,398,51,760,"CORDOBA","COSTANERA",60
23,23419,2010,14111,1,9,33,921,67,1468,97,1372,0,398,45,805,"CORDOBA","COSTANERA",60
23,23419,2011,14111,0,9,63,984,49,1517,130,1502,0,398,79,884,"CORDOBA","COSTANERA",60
23,23419,2012,14111,0,9,0,984,52,1569,79,1581,0,398,18,902,"CORDOBA","COSTANERA",60
23,23464,1996,12664,0,0,0,0,0,0,4,4,0,0,4,4,"CORDOBA","BAJO SINU",59
23,23464,1997,12664,0,0,28,28,1,1,15,19,7,7,3,7,"CORDOBA","BAJO SINU",59
23,23464,1998,12664,0,0,4,32,0,1,6,25,0,7,4,11,"CORDOBA","BAJO SINU",59
23,23464,1999,12664,0,0,0,32,0,1,7,32,0,7,0,11,"CORDOBA","BAJO SINU",59
23,23464,2000,12664,0,0,0,32,0,1,8,40,0,7,0,11,"CORDOBA","BAJO SINU",59
23,23464,2001,12664,0,0,51,83,0,1,68,108,50,57,55,66,"CORDOBA","BAJO SINU",59
23,23464,2002,12664,0,0,72,155,4,5,85,193,66,123,75,141,"CORDOBA","BAJO SINU",59
23,23464,2003,12664,0,0,26,181,0,5,45,238,18,141,31,172,"CORDOBA","BAJO SINU",59
23,23464,2004,12664,0,0,48,229,0,5,73,311,57,198,73,245,"CORDOBA","BAJO SINU",59
23,23464,2005,12664,0,0,29,258,21,26,58,369,23,221,35,280,"CORDOBA","BAJO SINU",59
23,23464,2006,12664,0,0,23,281,58,84,40,409,18,239,25,305,"CORDOBA","BAJO SINU",59
23,23464,2007,12664,0,0,10,291,18,102,10,419,8,247,10,315,"CORDOBA","BAJO SINU",59
23,23464,2008,12664,0,0,30,321,41,143,34,453,31,278,32,347,"CORDOBA","BAJO SINU",59
23,23464,2009,12664,0,0,3,324,40,183,17,470,0,278,3,350,"CORDOBA","BAJO SINU",59
23,23464,2010,12664,0,0,3,327,17,200,18,488,0,278,3,353,"CORDOBA","BAJO SINU",59
23,23464,2011,12664,0,0,12,339,22,222,23,511,0,278,17,370,"CORDOBA","BAJO SINU",59
23,23464,2012,12664,0,0,0,339,23,245,9,520,0,278,4,374,"CORDOBA","BAJO SINU",59
23,23466,1996,57722,0,0,0,0,0,0,127,127,0,0,77,77,"CORDOBA","SAN JORGE",62
23,23466,1997,57722,0,0,500,500,19,19,282,409,118,118,163,240,"CORDOBA","SAN JORGE",62
23,23466,1998,57722,3,3,507,1007,13,32,1926,2335,282,400,1702,1942,"CORDOBA","SAN JORGE",62
23,23466,1999,57722,0,3,442,1449,2935,2967,785,3120,354,754,562,2504,"CORDOBA","SAN JORGE",62
23,23466,2000,57722,0,3,785,2234,161,3128,1329,4449,572,1326,1055,3559,"CORDOBA","SAN JORGE",62
23,23466,2001,57722,7,10,1787,4021,1225,4353,2488,6937,1644,2970,2207,5766,"CORDOBA","SAN JORGE",62
23,23466,2002,57722,0,10,2621,6642,2100,6453,4099,11036,2745,5715,3718,9484,"CORDOBA","SAN JORGE",62
23,23466,2003,57722,0,10,623,7265,191,6644,957,11993,514,6229,842,10326,"CORDOBA","SAN JORGE",62
23,23466,2004,57722,4,14,782,8047,353,6997,1188,13181,661,6890,1025,11351,"CORDOBA","SAN JORGE",62
23,23466,2005,57722,0,14,1151,9198,402,7399,1681,14862,1035,7925,1478,12829,"CORDOBA","SAN JORGE",62
23,23466,2006,57722,0,14,2417,11615,495,7894,3685,18547,1751,9676,2957,15786,"CORDOBA","SAN JORGE",62
23,23466,2007,57722,3,17,1273,12888,447,8341,1923,20470,945,10621,1516,17302,"CORDOBA","SAN JORGE",62
23,23466,2008,57722,12,29,1857,14745,1568,9909,2511,22981,1269,11890,2128,19430,"CORDOBA","SAN JORGE",62
23,23466,2009,57722,3,32,1340,16085,615,10524,2053,25034,78,11968,1553,20983,"CORDOBA","SAN JORGE",62
23,23466,2010,57722,18,50,1741,17826,2281,12805,3981,29015,0,11968,2376,23359,"CORDOBA","SAN JORGE",62
23,23466,2011,57722,6,56,2127,19953,2104,14909,7562,36577,0,11968,4053,27412,"CORDOBA","SAN JORGE",62
23,23466,2012,57722,0,56,0,19953,135,15044,1294,37871,0,11968,225,27637,"CORDOBA","SAN JORGE",62
23,23500,1996,19746,0,0,0,0,0,0,31,31,0,0,31,31,"CORDOBA","COSTANERA",60
23,23500,1997,19746,0,0,67,67,16,16,36,67,22,22,21,52,"CORDOBA","COSTANERA",60
23,23500,1998,19746,0,0,23,90,12,28,42,109,8,30,25,77,"CORDOBA","COSTANERA",60
23,23500,1999,19746,0,0,13,103,68,96,45,154,6,36,13,90,"CORDOBA","COSTANERA",60
23,23500,2000,19746,0,0,7,110,0,96,64,218,0,36,10,100,"CORDOBA","COSTANERA",60
23,23500,2001,19746,0,0,25,135,0,96,83,301,7,43,43,143,"CORDOBA","COSTANERA",60
23,23500,2002,19746,0,0,98,233,135,231,134,435,87,130,111,254,"CORDOBA","COSTANERA",60
23,23500,2003,19746,0,0,28,261,0,231,65,500,21,151,34,288,"CORDOBA","COSTANERA",60
23,23500,2004,19746,0,0,39,300,21,252,86,586,20,171,42,330,"CORDOBA","COSTANERA",60
23,23500,2005,19746,0,0,67,367,0,252,138,724,53,224,82,412,"CORDOBA","COSTANERA",60
23,23500,2006,19746,0,0,32,399,84,336,64,788,25,249,43,455,"CORDOBA","COSTANERA",60
23,23500,2007,19746,0,0,58,457,97,433,130,918,35,284,73,528,"CORDOBA","COSTANERA",60
23,23500,2008,19746,3,3,148,605,87,520,275,1193,90,374,165,693,"CORDOBA","COSTANERA",60
23,23500,2009,19746,1,4,230,835,73,593,638,1831,3,377,251,944,"CORDOBA","COSTANERA",60
23,23500,2010,19746,0,4,220,1055,239,832,417,2248,0,377,255,1199,"CORDOBA","COSTANERA",60
23,23500,2011,19746,0,4,100,1155,30,862,224,2472,0,377,127,1326,"CORDOBA","COSTANERA",60
23,23500,2012,19746,0,4,0,1155,32,894,149,2621,0,377,23,1349,"CORDOBA","COSTANERA",60
23,23555,1996,54606,0,0,0,0,0,0,47,47,0,0,23,23,"CORDOBA","SAN JORGE",62
23,23555,1997,54606,6,6,237,237,28,28,157,204,67,67,57,80,"CORDOBA","SAN JORGE",62
23,23555,1998,54606,0,6,105,342,14,42,169,373,52,119,122,202,"CORDOBA","SAN JORGE",62
23,23555,1999,54606,0,6,98,440,130,172,159,532,46,165,133,335,"CORDOBA","SAN JORGE",62
23,23555,2000,54606,0,6,128,568,0,172,285,817,72,237,184,519,"CORDOBA","SAN JORGE",62
23,23555,2001,54606,0,6,246,814,185,357,361,1178,219,456,307,826,"CORDOBA","SAN JORGE",62
23,23555,2002,54606,0,6,158,972,178,535,265,1443,152,608,202,1028,"CORDOBA","SAN JORGE",62
23,23555,2003,54606,0,6,99,1071,106,641,152,1595,69,677,129,1157,"CORDOBA","SAN JORGE",62
23,23555,2004,54606,0,6,77,1148,8,649,162,1757,60,737,115,1272,"CORDOBA","SAN JORGE",62
23,23555,2005,54606,0,6,111,1259,132,781,235,1992,84,821,129,1401,"CORDOBA","SAN JORGE",62
23,23555,2006,54606,0,6,196,1455,451,1232,303,2295,163,984,226,1627,"CORDOBA","SAN JORGE",62
23,23555,2007,54606,1,7,133,1588,270,1502,259,2554,103,1087,155,1782,"CORDOBA","SAN JORGE",62
23,23555,2008,54606,1,8,230,1818,186,1688,451,3005,141,1228,274,2056,"CORDOBA","SAN JORGE",62
23,23555,2009,54606,6,14,334,2152,176,1864,575,3580,8,1236,367,2423,"CORDOBA","SAN JORGE",62
23,23555,2010,54606,2,16,729,2881,837,2701,1293,4873,0,1236,822,3245,"CORDOBA","SAN JORGE",62
23,23555,2011,54606,4,20,334,3215,592,3293,736,5609,0,1236,485,3730,"CORDOBA","SAN JORGE",62
23,23555,2012,54606,0,20,0,3215,624,3917,524,6133,0,1236,78,3808,"CORDOBA","SAN JORGE",62
23,23570,1996,24491,0,0,0,0,2,2,97,97,0,0,48,48,"CORDOBA","SAN JORGE",62
23,23570,1997,24491,0,0,600,600,16,18,76,173,31,31,47,95,"CORDOBA","SAN JORGE",62
23,23570,1998,24491,0,0,23,623,0,18,100,273,11,42,38,133,"CORDOBA","SAN JORGE",62
23,23570,1999,24491,0,0,33,656,0,18,125,398,16,58,50,183,"CORDOBA","SAN JORGE",62
23,23570,2000,24491,0,0,106,762,0,18,186,584,57,115,122,305,"CORDOBA","SAN JORGE",62
23,23570,2001,24491,0,0,133,895,0,18,204,788,127,242,171,476,"CORDOBA","SAN JORGE",62
23,23570,2002,24491,0,0,93,988,94,112,132,920,66,308,103,579,"CORDOBA","SAN JORGE",62
23,23570,2003,24491,0,0,36,1024,15,127,39,959,25,333,40,619,"CORDOBA","SAN JORGE",62
23,23570,2004,24491,0,0,46,1070,0,127,106,1065,43,376,60,679,"CORDOBA","SAN JORGE",62
23,23570,2005,24491,0,0,77,1147,88,215,139,1204,58,434,90,769,"CORDOBA","SAN JORGE",62
23,23570,2006,24491,0,0,66,1213,112,327,121,1325,41,475,69,838,"CORDOBA","SAN JORGE",62
23,23570,2007,24491,2,2,47,1260,146,473,94,1419,35,510,53,891,"CORDOBA","SAN JORGE",62
23,23570,2008,24491,0,2,49,1309,65,538,140,1559,32,542,67,958,"CORDOBA","SAN JORGE",62
23,23570,2009,24491,0,2,51,1360,50,588,132,1691,7,549,68,1026,"CORDOBA","SAN JORGE",62
23,23570,2010,24491,0,2,162,1522,193,781,775,2466,0,549,384,1410,"CORDOBA","SAN JORGE",62
23,23570,2011,24491,0,2,101,1623,109,890,228,2694,0,549,124,1534,"CORDOBA","SAN JORGE",62
23,23570,2012,24491,0,2,0,1623,115,1005,111,2805,0,549,11,1545,"CORDOBA","SAN JORGE",62
23,23574,1996,12155,0,0,0,0,0,0,64,64,0,0,41,41,"CORDOBA","COSTANERA",60
23,23574,1997,12155,0,0,79,79,8,8,22,86,20,20,9,50,"CORDOBA","COSTANERA",60
23,23574,1998,12155,0,0,25,104,5,13,42,128,10,30,27,77,"CORDOBA","COSTANERA",60
23,23574,1999,12155,0,0,31,135,95,108,53,181,7,37,39,116,"CORDOBA","COSTANERA",60
23,23574,2000,12155,0,0,32,167,0,108,97,278,27,64,40,156,"CORDOBA","COSTANERA",60
23,23574,2001,12155,0,0,39,206,20,128,77,355,30,94,52,208,"CORDOBA","COSTANERA",60
23,23574,2002,12155,0,0,56,262,449,577,107,462,54,148,60,268,"CORDOBA","COSTANERA",60
23,23574,2003,12155,0,0,27,289,0,577,41,503,8,156,27,295,"CORDOBA","COSTANERA",60
23,23574,2004,12155,1,1,60,349,0,577,128,631,64,220,72,367,"CORDOBA","COSTANERA",60
23,23574,2005,12155,0,1,32,381,13,590,97,728,19,239,39,406,"CORDOBA","COSTANERA",60
23,23574,2006,12155,0,1,32,413,76,666,72,800,16,255,32,438,"CORDOBA","COSTANERA",60
23,23574,2007,12155,0,1,59,472,66,732,130,930,49,304,63,501,"CORDOBA","COSTANERA",60
23,23574,2008,12155,2,3,160,632,66,798,262,1192,78,382,166,667,"CORDOBA","COSTANERA",60
23,23574,2009,12155,0,3,124,756,49,847,249,1441,8,390,160,827,"CORDOBA","COSTANERA",60
23,23574,2010,12155,1,4,71,827,120,967,156,1597,0,390,90,917,"CORDOBA","COSTANERA",60
23,23574,2011,12155,0,4,48,875,8,975,145,1742,0,390,60,977,"CORDOBA","COSTANERA",60
23,23574,2012,12155,0,4,0,875,8,983,130,1872,0,390,23,1000,"CORDOBA","COSTANERA",60
23,23580,1996,18095,0,0,0,0,0,0,117,117,0,0,80,80,"CORDOBA","SAN JORGE",62
23,23580,1997,18095,0,0,507,507,4,4,354,471,150,150,236,316,"CORDOBA","SAN JORGE",62
23,23580,1998,18095,5,5,579,1086,0,4,861,1332,436,586,666,982,"CORDOBA","SAN JORGE",62
23,23580,1999,18095,0,5,672,1758,3454,3458,1043,2375,558,1144,828,1810,"CORDOBA","SAN JORGE",62
23,23580,2000,18095,0,5,1115,2873,1727,5185,1832,4207,868,2012,1446,3256,"CORDOBA","SAN JORGE",62
23,23580,2001,18095,4,9,2581,5454,505,5690,3382,7589,2221,4233,3059,6315,"CORDOBA","SAN JORGE",62
23,23580,2002,18095,7,16,1958,7412,320,6010,2793,10382,2153,6386,2526,8841,"CORDOBA","SAN JORGE",62
23,23580,2003,18095,0,16,389,7801,172,6182,614,10996,240,6626,501,9342,"CORDOBA","SAN JORGE",62
23,23580,2004,18095,11,27,1162,8963,82,6264,1560,12556,1061,7687,1392,10734,"CORDOBA","SAN JORGE",62
23,23580,2005,18095,0,27,1854,10817,861,7125,2522,15078,1693,9380,2202,12936,"CORDOBA","SAN JORGE",62
23,23580,2006,18095,0,27,1604,12421,1030,8155,2240,17318,1288,10668,1899,14835,"CORDOBA","SAN JORGE",62
23,23580,2007,18095,3,30,1828,14249,1001,9156,2513,19831,1544,12212,2132,16967,"CORDOBA","SAN JORGE",62
23,23580,2008,18095,11,41,3480,17729,4344,13500,6288,26119,3987,16199,5398,22365,"CORDOBA","SAN JORGE",62
23,23580,2009,18095,0,41,1354,19083,3390,16890,2301,28420,32,16231,1776,24141,"CORDOBA","SAN JORGE",62
23,23580,2010,18095,8,49,1167,20250,1905,18795,3031,31451,0,16231,1656,25797,"CORDOBA","SAN JORGE",62
23,23580,2011,18095,0,49,817,21067,1972,20767,2700,34151,0,16231,1883,27680,"CORDOBA","SAN JORGE",62
23,23580,2012,18095,0,49,0,21067,2078,22845,1206,35357,0,16231,213,27893,"CORDOBA","SAN JORGE",62
23,23586,1996,14021,0,0,0,0,0,0,6,6,0,0,0,0,"CORDOBA","BAJO SINU",59
23,23586,1997,14021,3,3,5,5,0,0,7,13,1,1,7,7,"CORDOBA","BAJO SINU",59
23,23586,1998,14021,0,3,9,14,0,0,9,22,0,1,9,16,"CORDOBA","BAJO SINU",59
23,23586,1999,14021,0,3,17,31,0,0,25,47,4,5,17,33,"CORDOBA","BAJO SINU",59
23,23586,2000,14021,0,3,6,37,0,0,16,63,6,11,6,39,"CORDOBA","BAJO SINU",59
23,23586,2001,14021,0,3,39,76,20,20,56,119,39,50,49,88,"CORDOBA","BAJO SINU",59
23,23586,2002,14021,0,3,4,80,54,74,7,126,4,54,7,95,"CORDOBA","BAJO SINU",59
23,23586,2003,14021,0,3,5,85,26,100,22,148,2,56,9,104,"CORDOBA","BAJO SINU",59
23,23586,2004,14021,0,3,7,92,7,107,11,159,7,63,7,111,"CORDOBA","BAJO SINU",59
23,23586,2005,14021,0,3,24,116,0,107,30,189,23,86,25,136,"CORDOBA","BAJO SINU",59
23,23586,2006,14021,0,3,11,127,0,107,21,210,8,94,11,147,"CORDOBA","BAJO SINU",59
23,23586,2007,14021,0,3,18,145,0,107,19,229,18,112,18,165,"CORDOBA","BAJO SINU",59
23,23586,2008,14021,4,7,14,159,0,107,15,244,12,124,15,180,"CORDOBA","BAJO SINU",59
